game,setCode,cardId,cardNumber,name,rarity,condition,sellPriceJpy,buyPriceJpy,buyPriceBaseJpy,buyPriceBoosted,spreadJpy,stock,availability,imageUrl,url,scrapedAt
ws,osk2.0,10058,OSK/S121-057,喪失感 アクア,C,near_mint,30,,,False,,,In Stock,https://card.yuyu-tei.jp/ws/100_140/osk2.0/10058.jpg,https://yuyu-tei.jp/sell/ws/card/osk2.0/10058,2026-09-16T19:44:56.463067+00:00
ws,osk2.0,10059,OSK/S121-058,Happy Halloween！ 有馬かな,C,near_mint,30,,,False,,,In Stock,https://card.yuyu-tei.jp/ws/100_140/osk2.0/10059.jpg,https://yuyu-tei.jp/sell/ws/card/osk2.0/10059,2026-09-16T19:44:56.463069+00:00
ws,osk2.0,10060,OSK/S121-059,稽古中 有馬かな,C,near_mint,30,,,False,,,In Stock,https://card.yuyu-tei.jp/ws/100_140/osk2.0/10060.jpg,https://yuyu-tei.jp/sell/ws/card/osk2.0/10060,2026-09-16T19:44:56.463071+00:00
ws,osk2.0,10061,OSK/S121-060,謎の少女,C,near_mint,80,,,False,,,In Stock,https://card.yuyu-tei.jp/ws/100_140/osk2.0/10061.jpg,https://yuyu-tei.jp/sell/ws/card/osk2.0/10061,2026-09-16T19:44:56.463074+00:00
ws,osk2.0,10086,OSK/S121-085,売れっ子脚本家 GOA,C,near_mint,30,,,False,,,In Stock,https://card.yuyu-tei.jp/ws/100_140/osk2.0/10086.jpg,https://yuyu-tei.jp/sell/ws/card/osk2.0/10086,2026-09-16T19:44:56.463076+00:00
ws,osk2.0,10087,OSK/S121-086,それぞれの戦い方 アクア-刀鬼-,C,near_mint,30,,,False,,,In Stock,https://card.yuyu-tei.jp/ws/100_140/osk2.0/10087.jpg,https://yuyu-tei.jp/sell/ws/card/osk2.0/10087,2026-09-16T19:44:56.463078+00:00
ws,osk2.0,10088,OSK/S121-087,心の枷 アクア,C,near_mint,30,,,False,,,In Stock,https://card.yuyu-tei.jp/ws/100_140/osk2.0/10088.jpg,https://yuyu-tei.jp/sell/ws/card/osk2.0/10088,2026-09-16T19:44:56.463080+00:00
ws,osk2.0,10089,OSK/S121-088,揺れ動くファン心 黒川あかね -鞘姫-,C,near_mint,30,,,False,,,In Stock,https://card.yuyu-tei.jp/ws/100_140/osk2.0/10089.jpg,https://yuyu-tei.jp/sell/ws/card/osk2.0/10089,2026-09-16T19:44:56.463084+00:00
ws,osk2.0,10090,OSK/S121-089,“匁”鴨志田朔夜,C,near_mint,30,,,False,,,In Stock,https://card.yuyu-tei.jp/ws/100_140/osk2.0/10090.jpg,https://yuyu-tei.jp/sell/ws/card/osk2.0/10090,2026-09-16T19:44:56.463086+00:00
ws,osk2.0,10091,OSK/S121-090,キスの意味 黒川あかね,C,near_mint,30,,,False,,,In Stock,https://card.yuyu-tei.jp/ws/100_140/osk2.0/10091.jpg,https://yuyu-tei.jp/sell/ws/card/osk2.0/10091,2026-09-16T19:44:56.463088+00:00
ws,osk2.0,10092,OSK/S121-091,“鞘姫”黒川あかね,C,near_mint,30,,,False,,,In Stock,https://card.yuyu-tei.jp/ws/100_140/osk2.0/10092.jpg,https://yuyu-tei.jp/sell/ws/card/osk2.0/10092,2026-09-16T19:44:56.463091+00:00
ws,osk2.0,10093,OSK/S121-092,役者としての矜持 アクア,C,near_mint,30,,,False,,,In Stock,https://card.yuyu-tei.jp/ws/100_140/osk2.0/10093.jpg,https://yuyu-tei.jp/sell/ws/card/osk2.0/10093,2026-09-16T19:44:56.463093+00:00
ws,osk2.0,10094,OSK/S121-093,氷のように冷たく アクア -刀鬼-,C,near_mint,30,,,False,,,In Stock,https://card.yuyu-tei.jp/ws/100_140/osk2.0/10094.jpg,https://yuyu-tei.jp/sell/ws/card/osk2.0/10094,2026-09-16T19:44:56.463096+00:00
ws,osk2.0,10095,OSK/S121-094,思った通りの反応 黒川あかね,C,near_mint,30,,,False,,,In Stock,https://card.yuyu-tei.jp/ws/100_140/osk2.0/10095.jpg,https://yuyu-tei.jp/sell/ws/card/osk2.0/10095,2026-09-16T19:44:56.463098+00:00
ws,osk2.0,10096,OSK/S121-095,キャラ考察 黒川あかね,C,near_mint,30,,,False,,,In Stock,https://card.yuyu-tei.jp/ws/100_140/osk2.0/10096.jpg,https://yuyu-tei.jp/sell/ws/card/osk2.0/10096,2026-09-16T19:44:56.463100+00:00
ws,osk2.0,10097,OSK/S121-096,アイ無限恒久永遠推し!!!,C,near_mint,30,,,False,,,In Stock,https://card.yuyu-tei.jp/ws/100_140/osk2.0/10097.jpg,https://yuyu-tei.jp/sell/ws/card/osk2.0/10097,2026-09-16T19:44:56.463102+00:00
ws,osk2.0,10024,OSK/S121-023,テコ入れプラン,CR,near_mint,50,,,False,,,In Stock,https://card.yuyu-tei.jp/ws/100_140/osk2.0/10024.jpg,https://yuyu-tei.jp/sell/ws/card/osk2.0/10024,2026-09-16T19:44:56.463105+00:00
ws,osk2.0,10025,OSK/S121-024,情熱の再燃,CR,near_mint,30,,,False,,,In Stock,https://card.yuyu-tei.jp/ws/100_140/osk2.0/10025.jpg,https://yuyu-tei.jp/sell/ws/card/osk2.0/10025,2026-09-16T19:44:56.463107+00:00
ws,osk2.0,10026,OSK/S121-025,撮影の合間に,CR,near_mint,30,,,False,,,In Stock,https://card.yuyu-tei.jp/ws/100_140/osk2.0/10026.jpg,https://yuyu-tei.jp/sell/ws/card/osk2.0/10026,2026-09-16T19:44:56.463110+00:00
ws,osk2.0,10027,OSK/S121-026,POP IN 2,CR,near_mint,30,,,False,,,In Stock,https://card.yuyu-tei.jp/ws/100_140/osk2.0/10027.jpg,https://yuyu-tei.jp/sell/ws/card/osk2.0/10027,2026-09-16T19:44:56.463112+00:00
ws,osk2.0,10062,OSK/S121-061,巨星の演技,CR,near_mint,220,20,,False,200,,In Stock,https://card.yuyu-tei.jp/ws/100_140/osk2.0/10062.jpg,https://yuyu-tei.jp/sell/ws/card/osk2.0/10062,2026-09-16T19:44:56.463114+00:00
ws,osk2.0,10063,OSK/S121-062,夜に堕つ星,CR,near_mint,180,5,,False,175,,In Stock,https://card.yuyu-tei.jp/ws/100_140/osk2.0/10063.jpg,https://yuyu-tei.jp/sell/ws/card/osk2.0/10063,2026-09-16T19:44:56.463118+00:00
ws,osk2.0,10064,OSK/S121-063,普通の幸せ,CR,near_mint,180,5,,False,175,,In Stock,https://card.yuyu-tei.jp/ws/100_140/osk2.0/10064.jpg,https://yuyu-tei.jp/sell/ws/card/osk2.0/10064,2026-09-16T19:44:56.463120+00:00
ws,osk2.0,10065,OSK/S121-064,全てを懸けた魅せ所,CR,near_mint,30,,,False,,,In Stock,https://card.yuyu-tei.jp/ws/100_140/osk2.0/10065.jpg,https://yuyu-tei.jp/sell/ws/card/osk2.0/10065,2026-09-16T19:44:56.463123+00:00
ws,osk2.0,10098,OSK/S121-097,傷移しの鞘,CR,near_mint,180,10,,False,170,,In Stock,https://card.yuyu-tei.jp/ws/100_140/osk2.0/10098.jpg,https://yuyu-tei.jp/sell/ws/card/osk2.0/10098,2026-09-16T19:44:56.463125+00:00
ws,osk2.0,10099,OSK/S121-098,演劇の魅力,CR,near_mint,30,,,False,,,In Stock,https://card.yuyu-tei.jp/ws/100_140/osk2.0/10099.jpg,https://yuyu-tei.jp/sell/ws/card/osk2.0/10099,2026-09-16T19:44:56.463128+00:00
ws,osk2.0,10100,OSK/S121-099,対比構造,CR,near_mint,30,,,False,,,In Stock,https://card.yuyu-tei.jp/ws/100_140/osk2.0/10100.jpg,https://yuyu-tei.jp/sell/ws/card/osk2.0/10100,2026-09-16T19:44:56.463130+00:00
ws,osk2.0,10101,OSK/S121-100,復讐の果てに,CR,near_mint,30,,,False,,,In Stock,https://card.yuyu-tei.jp/ws/100_140/osk2.0/10101.jpg,https://yuyu-tei.jp/sell/ws/card/osk2.0/10101,2026-09-16T19:44:56.463133+00:00
ws,osk2.0,10224,OSK/S121-P02EX,黄昏のプレリュード 黒川あかね(サイン入り),PR+,near_mint,108000,64000,,False,44000,2,In Stock,https://card.yuyu-tei.jp/ws/100_140/osk2.0/10224.jpg,https://yuyu-tei.jp/sell/ws/card/osk2.0/10224,2026-09-16T19:44:56.463135+00:00
ws,osk2.0,10226,OSK/S121-P03EX,黄昏のプレリュード 有馬かな(サイン入り),PR+,near_mint,248000,180000,,False,68000,0,Sold Out,https://card.yuyu-tei.jp/ws/100_140/osk2.0/10226.jpg,https://yuyu-tei.jp/sell/ws/card/osk2.0/10226,2026-09-16T19:44:56.463138+00:00
ws,osk2.0,10001,OSK/S121-P01S,母としての幸せ アイ,PR,near_mint,500,200,,False,300,0,Sold Out,https://card.yuyu-tei.jp/ws/100_140/osk2.0/10001.jpg,https://yuyu-tei.jp/sell/ws/card/osk2.0/10001,2026-09-16T19:44:56.463140+00:00
ws,osk2.0,10222,OSK/S121-P02,黄昏のプレリュード 黒川あかね,PR,near_mint,320,5,,False,315,,In Stock,https://card.yuyu-tei.jp/ws/100_140/osk2.0/10222.jpg,https://yuyu-tei.jp/sell/ws/card/osk2.0/10222,2026-09-16T19:44:56.463143+00:00
ws,osk2.0,10223,OSK/S121-P02S,黄昏のプレリュード 黒川あかね,PR,near_mint,500,30,,False,470,,In Stock,https://card.yuyu-tei.jp/ws/100_140/osk2.0/10223.jpg,https://yuyu-tei.jp/sell/ws/card/osk2.0/10223,2026-09-16T19:44:56.463145+00:00
ws,osk2.0,10225,OSK/S121-P03S,黄昏のプレリュード 有馬かな,PR,near_mint,3980,1400,,False,2580,2,In Stock,https://card.yuyu-tei.jp/ws/100_140/osk2.0/10225.jpg,https://yuyu-tei.jp/sell/ws/card/osk2.0/10225,2026-09-16T19:44:56.463147+00:00
